Sikayet,Kaynak
"Order # 24206**** I purchased two bathroom cabinets on-line via Ikea website. The delivery schedule, for the same city, 20 miles away was 11 days from purchase. Really? That long? Then the delivery company ""Dynamex"" in Dallas tried to deliver the product to a business on a Sunday, when the business was obviously closed. They did not try to redeliver on the following Monday or Tuesday. It took numerous phone calls to Dynamex and Ikea to try to straighten things out. They were never going to try to redeliver. I had to call and reschedule, they wanted to charge me another $50.00 on top of the $100.00 delivery fee I already incurred. This ""redelivery"" was not scheduled for another 2 days.",PissedConsumer_Global
Let me give you a short summary on my “experience” with purchasing a kitchen from Ikea Step 1- design & measurement Done with Ikea 3rd party. 1. Measurement wrong- see attached picture of short drawer & wide corner panel piece- should be a wider drawer confirmed by installers that a wide drawer would fit. 2. Need to change 2 electric locations for cooktop & hood & gas location as well- due misplace when designed - cooktop must be 6 inch away from cabinets(picture attached),PissedConsumer_Global
"I recently purchased a home and needed furniture and heard from a good friend that IKEA was a good place to start so I started looking online and eventually did an online order since the closest store is about an hour away and I usually don't get off work until an hour before the closing time. After realizing I should change delivery address to my parents home as I was having a driveway refinished about the same time it was being delivered and it would be much more accessible by a larger truck, I called and asked if they would be able to change it and was told no despite the fact that it was only a mile and a half away and much closer to a main road.",PissedConsumer_Global
i had IKEA came out and measure my kitchen then my family and i went to IKEA to design a kitchen with the measurement at the sunrise store we schedule tradesman installation we had to wait one month before they can come when they first came all the cabinet that go on one wall cant fit so they couldn't do nothing so we had to return the cabinet to the store they and get the wright one one week later tradesman came back to install every thing i been almost one month with out a kitchen and the manager at the sunrise store was so rude to me i will never shop at that store again,PissedConsumer_Global
"We have been a very loyal IKEA USA customer since we moved to the US three years ago. Three years ago we bought all the furniture for our home from IKEA store along with delivery and assembly services. Unfortunately, we had bad experiences with delivery and assembly services back then. But, we took it sportingly and considered that as a fluke and moved on. But, our recent purchase experiences really exhausted our patience to the limit. Let me begin my saying IKEA has the worst customer focused services in the world.",PissedConsumer_Global
ikea delivered and charged me for things that I didnt even need!!! when i asked why they said we assumed you did.,PissedConsumer_Global
I have exchanged numerous emails over warranty issue with a sofa. The warranty means nothing and they tell you to bring the sofa in so they can inspect it ?!!!! WHO CAN BRING A SOFA IN??? Then said I need the receipt for a three year old sofa...had charge slip...they said needed receipt and they couldn't find my purchases. Yet I have purchased three sofas and a chair from them. (thank heaven the others aren't the same sofa) Credit card company has changed my number three times due to their systems being compromised.,PissedConsumer_Global
Me and my family waited 30 minutes at your paramus nj store to eat at your food court. Not only are they rude and inconsiderate. The servers were arguing with the cashiers . When i asked if they could not talk like that infront of my 9 year old stacy ann just ignoted me,PissedConsumer_Global
"Ordered a large collapsible bag on 1/8/17, cc charged on 1/9/17. Paid huge and *** amount for shipping of a .99 bag but had to have a second one! Got email confirming order but nothing since. Tried tracking at IKEA and no order found. Called and rep said they're having problems with tracking on website, that fed ex was at fault for not emailing shipping/tracking info and bag should arrive 1/19. Eleven days to ship a bag that folds up to the size of my palm.",PissedConsumer_Global
"If only I had checked online instead of just seeing my friend's kitchen. I ordered $5,000+ worth of kitchen cabinets 11/20/2016. I was told they would be delivered 12/16. I heard nothing from them. When I called 12/16/16 afternoon to check on it I was told that the two largest cabinets were damaged and they were unsure when my cabinet order would be delivered. I told them to deliver the order and include damaged cabinets. I could fit two in my car for return. Cabinet order arrived 12/29 and the two largest cabinets were not included. I was told they would be delivered 1/6/17. I called 1/6/17 and delivery date has been changed to 1/21/17.",PissedConsumer_Global
"I have been doing my Christmas shopping online for years so I am not a novice with online shopping. Their website was the most frustrating, difficult experience I have ever encountered. It took 3 nights of fighting with their website to get the order to go through. The only reason I kept at it was because I was ordering the child table and stools for my granddaughter for Christmas and I couldn't find anything like it on any other websites. The confirmation email said it wouldn't be delivered until Dec 26th but I was just happy that I finally got the order to go through. On Dec 29th I called to find out why they hadn't received it.",PissedConsumer_Global
"DO NOT USE THEIR DELIVERY SERVICE!!!!! IKEA partnered with some third party sub service. Information about the delivery is not available, you don't get any updates about who took your stuff, their rating or ethics. When you beg to get a number they share a toll free number that never answers! We had to email them and then get a different number. When we finally got them they hung up twice, then claimed the driver was stuck and couldn't call us to reschedule. We canceled a days work to be lied to and jerked around. IKEAs customer service was even worse!!! They refused to issue a refund until they will get their stuff back from their awful delivery service!",PissedConsumer_Global
"Buyers beware !!!! If you are planning on getting cheap furniture from ikea, please dont. It will be a good idea to throw your money away instead buy stuff from ikea. We have a very very bad experience buying stuff from this place. Their products strat crumbling down in no time and the quality is extremely low. Just pay a little more and you can get quality stuff from other compatible stores. We bought beds, wardrobes, shoe racks and kitchen ware.",PissedConsumer_Global
I'm very sorry that I ordered to this *** company with poor customer service !!! They charged me for delivery a lot & I never received my order!!!!,PissedConsumer_Global
"My husband and I went to my local College Park,MD IKEA store to buy a sectional sofa. We had some hesitation and store clerk told us that we can place our order online and ""it is all the same"". And assembly cost $40 if we order the delivery to our house. We recently bought another couch from IKEA store and it was exactly like this - we paid delivery and couch was put together at the time of delivery for $40 by the third party delivery company. So September, 17th we placed our another order online on IKEA website. September,25th I contacted IKEA customer service about delivery and assembly service, but I was sent to the third party delivery company. I called to this company and SURPRISE, this company doesn't provide assembly service at the delivery time. As I was told they could do it ""couple of days later after delivery"" and for the price ""started 89 dollars"".",PissedConsumer_Global
Your commercial with the woman thinking she ripped you off I find appalling. You're teaching a whole generation that being dishonest is OK. Norm baker 248;442710,PissedConsumer_Global
"Went to ikea early. In fact first customer at your closet center. Was ignored from the whole two hours I was there to design my closet. Other customer were helped, in fact one customer was given a hug after he was helped. What was it about me that I was treated so badly. I don't know. Oh yes I am brown. ????? Have complained to their customer service. See what happens.",PissedConsumer_Global
"I bought the Micke desk online, it showed up late and jacked up. Ikea sent me a new one it also showed up jacked up. So now I have waited 2 months for a desk for my business that I needed 2 months ago! This has been a big hassle and headache dealing with customer service and trying to do my job without a desk. Does Ikea care? NO, they could care less they are not concerned with making their customers happy, no compensation for their mistakes.",PissedConsumer_Global
"I placed an on-line order today for furniture with Ikea. About an hour after the purchase I changed my mind and tried to cancel the transaction. I COULD NOT DO IT. They wouldn't allow it. There is no option on-line to cancel. The only way is to call their 888 phone line and go insane while you listen to their recorded sales pitch and earthy crunchy PSA's on loop for hours (kill me now!). I literally spent hours on hold this morning. When someone (usually very rude) did answer, the response I got was ""we are having unusually high call volume today, and you are in the wrong dept anyway so I can't help you. Let me get you over to the right dept."" Then more ""save the earth"" PSA's while on perma-hold for another hour only to be told the same thing yet AGAIN. Gaaaaah!",PissedConsumer_Global
"Spent over $1000 on cabinets and inserts. Boxes were missing pieces and the installers said I would have to go back to the store (and wait over an hour in returns/exchanges?) to pick up the pieces. Then I would have to reschedule the installers to come back out and fix. The installers acted like this was business as usual and were in a race to get out and on to the next unfinished job. I called customer service and asked for a refund on the labor and they said they can submit a request. I'm sure the representative did not submit the request (on the phone for over 30 minutes waiting for a representative, now waiting over 15 for a manger).",PissedConsumer_Global
"I ordered a sofa, desk and drawers from Ikea and paid $99 for home delivery. In Texas, Ikea outsources their deliveries to Dynamex. A day before the scheduled delivery, Dynamex called me and gave me a 4 our delivery window (8 to noon). They failed to show up. I called Ikea at 1:30 PM and the contacted the delivery company (Dynamex). It told Ikea that they had never gave a delivery window and Ikea believed them.",PissedConsumer_Global
"Delivery delayed day after day and no one calls / communicates to let us know. Hours and hours on the phone until we are able to reach customer service and then they say expect delivery tomorrow and at the same time no apology given neither over the phone or otherwise. The receipt below, order # 23267**** goods purchased Wednesday to be delivered Thursday until now (Monday) nothing has been delivered. No communication from IKEA!",PissedConsumer_Global
The Falster outdoor set is GOD AWFUL. Did anyone test this set before deciding to sell it in stores? It does not come clean. We are talking NOTHING will clean it. Have a kid at the BBQ with greasy hands? Good luck because you'll be staring at those grease stains for months. Pretty awesome. Ikea claims this is the first they've heard of this issue but I can find it all over online. The fact that this set is still being sold in stores is remarkable. I once sat on one of the chairs with suntan lotion....,PissedConsumer_Global
"Placed July 30th order for bathroom sink with cabinet, shelves, table, etc., cost 700.00 with 99.00 delivery. Truck came at 8:40 p.m. 40 minutes late. Driver said sink was broken, what did I want to do? Said I'd take the whole delivery when the new sink came in. Shipping Company (North American logistics) said, ""No Problem,"" then delivered TWO sinks, with no notice on Sept. 8, left in driveway, with no one to accept. BOTH were shattered. Spent 55 minutes waiting for customer service by phone. Tech said the rest of my order had been cancelled without my permission.",PissedConsumer_Global
"I BOUGHT A WHOLE KITCHEN THRU IKEA , ALL APPLIANCES FRIDGE , STOVE , MICRO , 2ND OVEN , DISHWASHER , HOOD , IN 3 YRS EVERY APPLIANCE HAS HAD A ISSUE EXCEPT VENT HOOD. THE COMPANY THEY CONTRACT WITH FOR WARRANTY WORK ( QUALITY ELECTRONICS ) GRANTS PASS IS A JOKE !! EVERY CALL HAS BEEN A ABSOLUTE FIASCO ! THESE PEOPLE ARE NOT APPLIANCE REPAIR PROFESSIONALS . IT WOULD TAKE HOURS TO TRY AND DOCUMENT EVERY CALL FROM THEM. AND IKEA ?",PissedConsumer_Global
Third time in the Brooklyn store in one week. Only to arrive to find out the piece I need is out of stock. Already spent over 1K and really disappointed that the reps can't guarantee any stock even if we call ahead of time. It's not easy getting around in NYC! They also won't waive the delivery fee. I've been waiting in the store for a sales rep that the store manager sent. Nowhere to be seen. I would say IKEA is the Spirit Airlines of furniture stores. You get sucked in by the prices but completely regret the decision you made because quality is low and customer service is low.,PissedConsumer_Global
"I am shocked and sad regarding the poor service and processes from IKEA. We have purchased items from them many times from their store in Philadelphia. This time, we ordered some bedroom furniture from Ikea for a surprise birthday for our daughter's bedroom. I had scheduled next day delivery and as promised it was scheduled but never delivered. The driver claimed that they there at the scheduled time, but left even I got there. I spoke to company representative after being on hold for a good amount time only to be given a case number (which Ikea claimed was just a courtesy to us after taking the money). I was notified that a representative would call me within 24-48 hours. Lo and behold no one called and I finally got tired of waiting and called them. This time the wait was even longer over 95 minutes. Fortunately I had dishes to do - so I left my phone on speaker and just hung on until I spoke to a live person.",PissedConsumer_Global
"My order was originally scheduled for delivery on November 27th, and only part of the order arrived. I went back and forth with IKEA customer service as well as the shipping company, and eventually the shipping company delivered some missing boxes, but the order was still missing parts. After two weeks of back and forth and not getting any help, we bought a bed somewhere else and called to cancel our IKEA order. We were told FedEx would be coming to take the boxes back and a refund would be issued. After another week, nobody showed up to get the boxes and we have not received a refund. We called the customer service AGAIN and were told the previous customer service rep did not process a refund, did not even cancel our order, and did not schedule a driver to pick up the boxes. We scheduled a pickup at the time and were assured a refund would be given. It is now December 23rd and the delivery drivers (who were NOT FedEx, btw) just now picked up the boxes from my house. We still do not have a refund. And now I have learned that the delivery fee is non-refundable.",PissedConsumer_Global
"In 2014 I spent almost $5000 on a new Ikea kitchen. Major selling points were my previously positive Ikea experiences, the offered warranty, and the fact that I would be able to switch cabinet doors at a later point if I wanted a different look. I was going with white gloss on the top and black at the bottom, a look that will be very 2014 in a couple of years. For the bottom cabinets I used the dark Gnosjo doors, since they were the only dark slab doors available. I realized at the time that these doors were being sold at bottom prices, but I had faith in Ikea and its advertised 25 year warranty, and in the back of my head I was already picking new doors anyway, since the Gnosjo show every fingerprint and water drop. I was so sold on this concept and the general idea of renewability and corporate accountability, I pitched Ikea’s greatness to every- and anybody whenever the opportunity arose no matter if they wanted to hear it or not.",PissedConsumer_Global
"I visited IKEA which is an hour from my home. I purchased over $300.00 worth of items. During the time of my purchase I presented a coupon that was $20.00 off if you purchased over $150.00 in items. I didn't realize till later that the coupon was never scanned in or taken off my purchase. So I called IKEA, I was transferred to 4 different people and I was on hold for a total of 105 minutes! After all of the waiting, I was told ""sorry, you need to come back to the store for us to credit you the coupon"" Like I said, over an hour drive, over $300.00 spent, over 1 hour on the phone and that is how I am treated over a $20.00 coupon. Kelli and Dan from the Stoughton, MA were unreasonable and not willing to help.",PissedConsumer_Global
"A few months ago I purchased kitchen cabinets for use in remodeling a home. The cabinets have some nice features and reflect the price you pay for them. Since I live a great distance from an ikea store I purchased cabinets for several different uses in the house (not in the kitchen, didn't care for quality). Unless you have good carpentry skills these cabinets are not easy to put together. Overall the cabinets will work for their intended use. The problem came when I discovered I was missing a drawer.",PissedConsumer_Global
"Updated by user Jun 19, 2016 2 1/2 hours on the phone to get an item I ordered, paid for and they never send. they are also not willing to speed up the shipping after they did not ship it the first time. most horrible customer service, if one can call it that. Original review Jun 18, 2016 I made the mistake to order two items. got one. not way to email them. waited 1/2 on the phone to get told he will transfer me to the ""solution center"". 2 hours later, inundated in advertisement, on one yet. at the sales link I get a person immediately.",PissedConsumer_Global
"I bought a 4 drawer chest and it fell apart in no time at all because drawers bottoms and chest back were made with thin cardboard. Then, there was a recall because of chests tipping over and people injured. However, despite IKEA's advertisements to refund the cost of the chest and to pick it up, they were a no-show on the pick up date and have been impossible to contact ever since, despite me making numerous phone calls and getting a recall number 201607****92 When I reached their agent by phone today I was put on hold and endured 3 long music sessions before I was cut off.",PissedConsumer_Global
"Last year I bought the Hemnes 6 Drawer set for a guest room for $200. I thought it would last because it would not see much use. Was I ever wrong. Four out of the six drawers already have the bottom falling out. I was able to put 3 back together but the fourth will need more work. The screws are plastic and they still split the cheap pine from which this chest of drawers is made. I plan to glue, screw, and clamp the chest of drawers back together so I can still use it. Piece of garbage, do not buy.",PissedConsumer_Global
"The IKEA delivery service is terrible. I should have looked on consumer affairs site before placing my order because there are 700+ complaints. When ordering from IKEA, my computer did not show all the details on my screen when ordering office furniture for our business (at the time I did not know this). Maybe it was due to our computer security, but I did not see all the areas to fill out and the area to select the delivery date. They came on a Saturday and of course no one was at the office. I came in on Monday and saw an email about scheduling a re-delivery and they wanted to charge $53 to redeliver on another day.",PissedConsumer_Global
"Today me and my wife shopping at ikea,when we done for shopping,go to check out ,have one item ring out not match price on sticker,than i ask for return,cashier start get mad on me ,she throw that item i ask to return to next cashier line ,act very angry,i ask her ,what i did wrong,she just tell me to go next cashier to cash out ,she doen't want do check out for me ,by that time she almost finish my all item i want to buy,then move to next line to check out ,i have start over again.i ask to see manager .when i see manager, he do the same ,he's not try to find out what happen,just move me to next line for check out ,he's not professional,he's not care customer,he should not in that position.",PissedConsumer_Global
"I purchased a Frostig refrigerator along with several thousands of dollars worth of cabinetry and installation services. The refrigerator, made by Whirlpool, did not function properly from the beginning. When I called to inquire about the warranty I was redirected to Whirlpool, who told me that the warranty does not cover items that are not located in a Single Family Dwelling. Since we are using this fridge in an office building it will not be repaired by Whirlpool without me paying additional money.",PissedConsumer_Global
I have placed a scheduled delivery order from Ikea Online store and they sent me an email mentioning that the order will be delivered on another day. And when I call the customer service after keeping me on hold for more than an hour a representative mentions that they cannot change the delivery date that they mentioned in the email. Every online order that you place from the Ikea website is a nightmare until your order is delivered. It just makes me feel bad to buy from Ikea. I will never buy a ikea product and I will never recommend to buy anything from Ikea.,PissedConsumer_Global
"Ingolf white junior high chair; I successfully installed this little piece of ___. But got to tell you, this is one the worst designs ever after paying 50 dollars. I can use every bad word in the world against the designers. They deserve a severe punishment of community service for one whole year because of selling this item.",PissedConsumer_Global
"Had two IKEA wardrobes delivered, having paid up front for both, and for delivery installation. But, because of latest law suits, etc., the installers were not able to assemble my units (refusing to tie them into the ceiling joists in my bedroom). When calling a month later to ask IKEA why they had not credited the $159 they had charged me for an installation that had not been done, I was put on hold for almost an hour. Why don't they have a ""billing questions"" button on their options menu? And why, every time I call, do I have to listen to their 3 minute apologia regarding the tip over problems.",PissedConsumer_Global
Worst customer service ever. The cashier denise was just down right rude. Made us take everything off the cart when the bar codes were already facing out. The she laid everything back on the ground and threw a fit that we had a couple items in a cart. She made it seem like we were an inconvience. No freaken smile either. If you hate people and ur job just quit. You make people not want to come back,PissedConsumer_Global
"Re: Ikea online and phone customer service - Southern California area I placed and paid for an order to be delivered to my home. I have written (as instructed by Ikea) FOUR emails with questions about my order and have NEVER received any return response. My emails were sent over a week time period -plenty of time for the 24-48 hour period response time from Ikea. Additionally, I called Ikea customer service two times and both times received poor service. The representatives in both cases were impatient and rude concerning my questions and concerns. It is very rare that I come across such poor service when dealing with customer service representatives on the phone at other companies.",PissedConsumer_Global
"Went to get a bookshelf, couldn't find our way out of the store hardly! Finally after going crazy and getting physically ill, found our way out, (without the bookshelf) will get one from Amazon!",PissedConsumer_Global
"I Ordered a table which arrives with two wrong legs. After calling and complaining, they said they would expedite the legs in 5-7 business days (which I thought was absurd since it was their fault for sending the wrong legs so the least they could do was get it delivered faster). Ok, on the 8th business day, nothing! And not a word also, no email or call giving us any type is status on the delivery. I called again and guess what? They said the same thing!",PissedConsumer_Global
"Horrible service! Lines are huge on the weekend but no one cares. The staff works slowly, engage in conversations and simply don't care. During the week there aren't even enough people to serve you. There was no milk to get coffee, the guy who served my food had a long beard that was uncovered, and when I asked to speak to a manager the cashier smirked at me. Worst service ever!!!! You have to be extremely patient and have plenty of time in your hands because it will take forever to get the food and pay for your stuff!!!",PissedConsumer_Global
Don't buy in Miami until you check the prices in Broward. Bought office chairs a@ $39.99 in Miami and Broward had the same chair for $24.99. One store will not honor the other store prices. That's crazy!,PissedConsumer_Global
Not a review. Just noticed that an ikea commercial featured two lesbians celebrating an anniversary. So sick. Am through with ikea.,PissedConsumer_Global
I recently bought POANG chair online and while assembling it realized that nuts that are inserted in the wood are of such bad quality that it's impossible to tighten the screws without stripping the thread. I ended up going to Home Depot and purchasing nuts and bolts to finish the job. I paid $150 for this piece of ***. When I called customer service I was on hold for 20 minutes without anyone picking up.,PissedConsumer_Global
"Ikea has some cool stuff, but if it ever breaks, forget it. I had one of their futons that can slide up to be a couch, or down for a bed. 4 wooden slats broke. There's no way to find replacements on the website. There's also no phone number to call, but I eventually came across one and called. It took 3 minutes to get through the phone tree, then after about 5 more minutes of being on hold, the very nice woman said she couldn't help me. I spite, rather than pursue the repair, I took it to the dump.",PissedConsumer_Global
"I have been fighting bedbugs for two years. My came through the slats. Everyone asks are you sure it was IKEA. Yes, we don't travel, we didn't collect things from anywhere. And no one stays here. The ONLY new thing was bed slats. But who keeps receipts of 2 years for bed slats. Unfortunately, word has not spread enough and others I have come across are purchasing beds with slats and are getting the same results. I have contacted IKEA, but they ignore all transaction. I even went to the store and went to the slat section and found a dead bedbug.",PissedConsumer_Global
"We bought 2 settees from their Phoenix store for our holiday home and they were barely used over the 2 years that we had them. At least two of the cushions were never even used so when I took all the covers off to wash them together, I was dismayed to find that 3 of the seat pads were falling apart - literally crumbling. I e-mailed the company 3 times and each time it took a week to get a response. They insisted on a receipt for an exchange or failing that, the exact date, amount of sale etc and they would look for proof at their end (2 years later!!). As it took 3 weeks to get to this stage it was too late for me to start accessing bank statements etc so I'm back home but left with 2 useless settees in our holiday home. They were most unhelpful and don't give a stuff about their customers.",PissedConsumer_Global
"I purchased a TV stand online and had it delivered. When it arrived I was worried because the shipping box it came in was kind of beat up. Even though I was hoping for the best, I knew I would be lucky if everything was fine. Well it turned out everything was not fine. The most important part, the top was crunched in 3 of the 4 corners. Let the game begin... I called the number on the shipping confirmation to request a replacement top. After being on hold for almost 1 hour, I finally got through to someone. They assured me that a new replacement top would be arriving shortly. About two weeks later it arrived. Again..., the shipping box was beat up, but this time worse then the original. I didn't even bother opening it, because I could tell from the ripped open smashed corner that the top was badly damaged.",PissedConsumer_Global
"All around customer service is poor. Store is horrible. Nobody to answer a simple question. Want to order by phone or online but want to know delivery time? No information. Call the listed phone number, it asks you to press # and when you do, it bids you goodbye. It is as if some juvenile is playing a prank. You can NOT get anyone to talk to if your delivery is 5 days late. the company said earlier that delivery is private. It looks like it was intentionally designed this way to evade accountability by diffusing it. How do people like these stay in business???",PissedConsumer_Global
"Bought a Latex mattress, delivered a useless steel hook. Where am I going to sleep on this week!???",PissedConsumer_Global
"After seeing commercial ""happy anniversary "" ...you can bet I won't spend a dime on anything from ikea!",PissedConsumer_Global
I canceled an order of over $500 and was told I was being refunded in 3-5 business days. On the 6th business day I called IKEA. The agent told me my cancellation hadn't been processed (???) and that after that it would take 3-5 business days. That's absurd! How long does it take to process a cancellation?? I asked to speak to a supervisor and after what added to 1 hour waiting on the phone he said I'd be refunded on the next day.,PissedConsumer_Global
"I made a purchase (over $1500) over a month ago. I paid for delivery and assembly as well. When my items arrived, two items were missing. So not only were they not delivered, but they were not assembled. One of them was made of glass, and they sent a replacement to me two separate times with absolutely no packing and both times it arrived completely shattered. They said they wouldn't try sending it a second time but they would send me a gift card in the mail. That's the last thing I want and the last place I want to go again.",PissedConsumer_Global
"We purchased Hemnes 8-drawer chest in IKEA College Park, MD, together with delivery and assembly. During assembly the bottom wasn't tied up to the upper part (as it should have been), and with time the thing deformed badly and space opened wide between the parts. Actually, this is when we realized that the screw was missing. We stopped using it, because the whole thing could break down and injury somebody in the family (we have a kid). As this is a clear case of negligence by IKEA provided contractor, I requested replacement, along with delivery and assembly. IKEA rejected the claim, because it was more than 90 days since purchasing and the only way is to bring this thing back, where they would inspect it and issue the verdict. So I had to disassemble the thing and bring it to the store. Initially they said that they cannot refund it, but after some arguing with the manager, they agreed to refund the price of the item. However, they rejected compensation for delivery and assembly.",PissedConsumer_Global
"They really need to have a way to check the status of your order. Not only that, I returned an item that I purchased and was not refunded the shipping. Two packages that were ordered at the same time were shipped at different times. I called and said I didn't receive the 2nd pkg, they never contacted me but the item came the next day. Then low and behold another pkg arrived a week later. They just figured the would send out a replacement apparently. Well, now I have an extra.",PissedConsumer_Global
I dared to enter the new Ikea store we have in Kansas to only be so disappointed by customer service (there was none). By the lack of handicap items to use in the store. They only have a wheelchair. My husband is 6'8 and 300 pounds and I'm 5'3 and a lot smaller. He wanted a cart so he could move himself. When we asked for one they said we don't use them because people ruin the furniture. So we left never to return!,PissedConsumer_Global
"We bought a king sized bed on the ikea website on the 9th of this month with the promise that it would be delivered on the 21st. I recieved a confirmation email stating that the shipping company, the same one that broke the dresser we bought a while back, picked up the bed on the 15th. I called this morning wanting to know if the bed was coming today and after a 45 minute hold, I finally got the info. They don't know and ikea swears that the shipping company did not pick it up until yesterday. They claim that STI is the shipper from Knoxville, TN but we are wondering why would they send our boxes 5 hours NE when where we live is 3 hours NW of Atlanta. I checked online and have found 0 websites or reviews for the company STI in Knoxville.",PissedConsumer_Global
"Our bed is supposed to show up today. My wife and I gave them a second chance after having a broken dresser delivered and losing out on the 50 bucks for the delivery fee. They seem to be the only game in town that make beds out of real and solid wood anymore that do not charge 2K or more. The delivery is supposed to show up today and I have not heard any word from the delivery company. I am currently calling the customer service number and in the time I found this website, read many reviews and writing my own review, I am still waiting for them to find my order.",PissedConsumer_Global
"Run from them as fast and as hard as you can. Complete rip offs. These people stiff their help and cut corners...very bad organization. That State Attroney Generals office will be going after them. Do yourself a favor and avoid at all costs. They wont return calls either...bad,bad,bad people.",PissedConsumer_Global
I was in Ikea today...and at least 5 employees were rude and couldn't be bothered to help...they are the worst in customer service,PissedConsumer_Global
I decided to order the PS cabinet from Ikea on March 8th. I ordered two at $99 each. I also ordered a Knalla shopping cart. Two weeks later I received my items. They came in excellent condition. I was able to put my cabinets together without any problems. After reading the frightening reviews and horror stories regarding Ikea's delivery system and customer service i realize that i was very fortunate.,PissedConsumer_Global
"Horrible Customer Service in Robinson, Pennsylvania..I love the ikea products but i should be treated as a customer not a burden..",PissedConsumer_Global
"These barstools are now inferior to the previous product of several years ago. I knew sonething was up when I picked up the featherweight box! I foolishly bought them knowing how solid and quality built when we previously bought these stools. Just compared to our old stools at our beach condo. They are solid and safe. The new ones at our home are cheap, lightweight and wobbly. Yes, they are assembled properly and firmly. I dont want our granchildren on these cheap stools for fear they will topple over.",PissedConsumer_Global
"I have purchased from the Ikea store with fairly low issues. I only needed two items, so I thought I would try online ordering. What a mistake. Two weeks after I ordered it was still not in my home. No tracking number, nothing. I then called to find out when it would be in. I was told that they did not know. What kind of system do they use that doesn't tell them or you when something that you have paid in full is going to arrive? I then tried to cancel my order. I am still on hold 30:21 minutes later. Next call, American Express.",PissedConsumer_Global
"Never order from Ikea online, worst customer service I've ever experienced. Received one of three packages, it's impossible to get someone to answer the phone. I've spent hours on the phone and still haven't gotten anywhere. 30 minutes wait times with an automated system and when you do finally get a real person on the phone they put you hold another 30 minutes. I've had several of these hour + phone calls. They filled a claim with FedEx and told me to call FedEx about this so now I have to waste my time on the phone with FedEx.",PissedConsumer_Global
"Updated by user Oct 08, 2015 Correction, It is not an IKEA Akurum, It is an IKEA Perfekt Nexus Series Kitchen, Brown / Black, 2008 Original review Oct 08, 2015 ALL IKEA Akurum owners have to UNITE to make a Class action Lawsuit against IKEA for Breach of Contract, regarding the availability of IKEA Akurum replacement parts, IKEA CAN NOT MEET THE 25 YEAR WARRANTY COMMITMENT AND AS SUCH WILL DENIE ALL FUTURE CLAIMS BECAUSE THERE IS NO REPLACEMENT PARTS, We need to SUE for a replacement kitchen, and Damages. WE were all SUCKERED into the phony 25 Year Warranty Claim, I plan to start a Class Action Lawsuit here in South Florida if IKEA and me can not reach a suitable agreement in regards to my 7 year old kitchen.  My Name is William Gonzalez, 305-989-****, IKEA might be a Multi Million Dollar Company but A Legal Contract is a Legal Contract and they can not Honor their side of the contract if there is no parts available and nothing was set in place to ensure current customers are taken care of with proper service and parts. IKEA plans to use the Catch All Denial of Warranty pert of customer abuse and not cleaned properly, LOOK AT THE 25 YEAR AKUREM WARRANTY PAGE FOR FRONT TESTING, And ask yourself if you as the owner of your kitchen have placed the FRONTs to the abuse and extent that IKEA test their product, they place the panel in 185 degree water 1 hour soak, STEAM 120-140 degrees, 49 Hours alcohol, coffee, grease and water then they clean it with the catch all part ""Only then do we clean the surface properly"" What the *** do they USE HOLY WATER and MAGIC SWISS MILD CLEANER?, IKEA has no intention of Honoring their one sided WARRANTY.",PissedConsumer_Global
"What a joke. They should be embarrassed at their service. After 5 phone calls over 5 days, each of which had me on hold 30mins - 1hr each time, and NO return calls as promised, AND me finally calling to cancel the entire $800 order, I finally received my delivery TWO WEEKS after my order was placed. I was told multiple times that my order was delayed but nobody could tell me why, where it was, OR when it was going to be delivered. Considering this was my new bed and I was sleeping on the couch, this was more than frustrating. I was told to call back after it was delivered to receive a ""freight accommodation"" which turned out to be...wait for it...",PissedConsumer_Global
"Here is my story: I went down to ikea in brooklyn, was going to make a new office, spend more than $1000 on office furniture. Beside waiting on that aufull line for 1 1/2 hour I had the staff screaming on my like I'm a criminal, Fine, I made my order, asked them to make sure to call me before they deliver, asked again, and warned them that I need a phone call, since I wasn't going to wait on the streets.. Well yeah..What do you think happened? I didn't get any call. They officialy delivered it and gone.. I called costumer service (like how they call it 'service'..) Waited 2 1/2 hours on line, being thrown from department to deparment..",PissedConsumer_Global
"Having ordered and purchased a ""full-service"" item we have now waited 45 minutes for it to arrive at the ""full-service"" counter. Only one staff member who keeps disappearing and can't tell us anything when he is around. And this is because we were here as they opened the doors. Poor people who come later in the day!",PissedConsumer_Global
"So I call to order a bed that I would like to be picked up at a certain location and was told that the service was not available. That would not have been so terrible if I had not been on hold for 15 minutes listening to automated messages talk about there safety wall program junk! Then the I tell the girl that I had been on hold for 15 minutes and she said "" Well that's too bad but we don't offer that service""",PissedConsumer_Global
"Horrible, horrible, horrible! These people have absolutely no understanding of customer centricity. Items were missing from the shipment and I was on the phone for over 60 minutes, trying to sort this out. I was passed on from one person to the other - each of those drowning in article numbers of individual components which they couldn't match back to combination article numbers. I ended up hanging up as I wouldn't stand it any more. It's just sad how a bunch of clueless customer service people can create so negative experiences for customers.",PissedConsumer_Global
"On 7/25/2015 I went to the Ikea Stoughton MA location to purchase wardrobe pieces for a walk in closet. As it was a big an expensive order I decided to work with an employee who created a custom order for me. When my contractor came over to build them into the room we realized that two of the pieces were a wood color and should have been white. After spending the next month calling their help line with no resolution, I started tracking my communications and conversations:",PissedConsumer_Global
